#doc name topic proportion ...
0	1_SpaceUniverse_PowstanieSłonecznego.txt	36	0.660552536231884	26	0.07087862318840579	25	0.06453804347826086	30	0.041893115942028984	21	0.028306159420289856	13	0.02377717391304348	22	0.01381340579710145	11	0.012907608695652174	19	0.009284420289855072	18	0.009284420289855072	23	0.008378623188405798	10	0.008378623188405798	31	0.004755434782608696	9	0.0038496376811594205	35	0.002943840579710145	2	0.002943840579710145	1	0.002943840579710145	32	0.0020380434782608695	28	0.0020380434782608695	17	0.0020380434782608695	16	0.0020380434782608695	3	0.0020380434782608695	39	0.0011322463768115942	38	0.0011322463768115942	37	0.0011322463768115942	34	0.0011322463768115942	33	0.0011322463768115942	29	0.0011322463768115942	27	0.0011322463768115942	24	0.0011322463768115942	20	0.0011322463768115942	15	0.0011322463768115942	14	0.0011322463768115942	12	0.0011322463768115942	8	0.0011322463768115942	7	0.0011322463768115942	6	0.0011322463768115942	5	0.0011322463768115942	4	0.0011322463768115942	0	0.0011322463768115942	
1	2_SpaceUniverse_WielkiWybuch.txt	26	0.4402313624678663	30	0.10604113110539845	25	0.10089974293059126	36	0.08804627249357326	21	0.036632390745501286	33	0.021208226221079693	18	0.021208226221079693	3	0.013496143958868894	29	0.010925449871465296	24	0.010925449871465296	23	0.010925449871465296	35	0.008354755784061696	27	0.008354755784061696	22	0.008354755784061696	19	0.008354755784061696	14	0.008354755784061696	11	0.008354755784061696	38	0.005784061696658098	28	0.005784061696658098	16	0.005784061696658098	6	0.005784061696658098	5	0.005784061696658098	4	0.005784061696658098	39	0.003213367609254499	37	0.003213367609254499	34	0.003213367609254499	32	0.003213367609254499	31	0.003213367609254499	20	0.003213367609254499	17	0.003213367609254499	15	0.003213367609254499	13	0.003213367609254499	12	0.003213367609254499	10	0.003213367609254499	9	0.003213367609254499	8	0.003213367609254499	7	0.003213367609254499	2	0.003213367609254499	1	0.003213367609254499	0	0.003213367609254499	
2	3_SpaceUniverse_HipotezarzadkiejZiemi.txt	36	0.5492	25	0.1364	30	0.0788	26	0.0292	27	0.0228	21	0.0148	11	0.0148	31	0.0132	13	0.0132	22	0.01	9	0.01	23	0.0084	10	0.0084	35	0.0068	24	0.0068	18	0.0068	34	0.0052	19	0.0052	12	0.0052	3	0.0052	0	0.0052	39	0.0036	37	0.0036	20	0.0036	7	0.0036	38	0.002	33	0.002	32	0.002	29	0.002	28	0.002	17	0.002	16	0.002	15	0.002	14	0.002	8	0.002	6	0.002	5	0.002	4	0.002	2	0.002	1	0.002	
3	4_Hardware_pam.txt	37	0.6103988603988604	9	0.0633903133903134	21	0.046296296296296294	25	0.0292022792022792	22	0.017806267806267807	18	0.017806267806267807	4	0.017806267806267807	34	0.014957264957264958	20	0.014957264957264958	36	0.012108262108262107	3	0.012108262108262107	31	0.009259259259259259	26	0.009259259259259259	2	0.009259259259259259	0	0.009259259259259259	27	0.00641025641025641	17	0.00641025641025641	14	0.00641025641025641	13	0.00641025641025641	6	0.00641025641025641	1	0.00641025641025641	39	0.0035612535612535613	38	0.0035612535612535613	35	0.0035612535612535613	33	0.0035612535612535613	32	0.0035612535612535613	30	0.0035612535612535613	29	0.0035612535612535613	28	0.0035612535612535613	24	0.0035612535612535613	23	0.0035612535612535613	19	0.0035612535612535613	16	0.0035612535612535613	15	0.0035612535612535613	12	0.0035612535612535613	11	0.0035612535612535613	10	0.0035612535612535613	8	0.0035612535612535613	7	0.0035612535612535613	5	0.0035612535612535613	
4	5_Hardware_proc.txt	37	0.5165343915343915	21	0.09060846560846561	34	0.04034391534391534	4	0.037698412698412696	9	0.02976190476190476	20	0.02447089947089947	36	0.021825396825396824	25	0.021825396825396824	0	0.01917989417989418	38	0.013888888888888888	30	0.013888888888888888	24	0.013888888888888888	28	0.011243386243386243	27	0.011243386243386243	22	0.011243386243386243	2	0.011243386243386243	32	0.008597883597883597	13	0.008597883597883597	35	0.005952380952380952	31	0.005952380952380952	26	0.005952380952380952	18	0.005952380952380952	15	0.005952380952380952	14	0.005952380952380952	8	0.005952380952380952	7	0.005952380952380952	39	0.0033068783068783067	33	0.0033068783068783067	29	0.0033068783068783067	23	0.0033068783068783067	19	0.0033068783068783067	17	0.0033068783068783067	16	0.0033068783068783067	12	0.0033068783068783067	11	0.0033068783068783067	10	0.0033068783068783067	6	0.0033068783068783067	5	0.0033068783068783067	3	0.0033068783068783067	1	0.0033068783068783067	
5	6_Hardware_druk.txt	37	0.625968992248062	25	0.03940568475452196	4	0.034237726098191215	30	0.03165374677002584	22	0.02648578811369509	38	0.02131782945736434	11	0.02131782945736434	21	0.018733850129198967	20	0.013565891472868217	9	0.013565891472868217	0	0.013565891472868217	36	0.010981912144702842	17	0.008397932816537468	12	0.008397932816537468	5	0.008397932816537468	39	0.005813953488372093	34	0.005813953488372093	32	0.005813953488372093	31	0.005813953488372093	28	0.005813953488372093	26	0.005813953488372093	24	0.005813953488372093	10	0.005813953488372093	7	0.005813953488372093	35	0.003229974160206718	33	0.003229974160206718	29	0.003229974160206718	27	0.003229974160206718	23	0.003229974160206718	19	0.003229974160206718	18	0.003229974160206718	16	0.003229974160206718	15	0.003229974160206718	14	0.003229974160206718	13	0.003229974160206718	8	0.003229974160206718	6	0.003229974160206718	3	0.003229974160206718	2	0.003229974160206718	1	0.003229974160206718	
6	7_ImmigrationEmigration_migr.txt	35	0.4656432748538012	25	0.062134502923976605	23	0.062134502923976605	21	0.056286549707602336	4	0.041666666666666664	11	0.027046783625730993	0	0.021198830409356724	28	0.015350877192982455	27	0.015350877192982455	20	0.015350877192982455	18	0.015350877192982455	36	0.012426900584795321	33	0.012426900584795321	30	0.012426900584795321	29	0.012426900584795321	22	0.012426900584795321	13	0.012426900584795321	38	0.009502923976608187	32	0.009502923976608187	16	0.009502923976608187	10	0.009502923976608187	37	0.006578947368421052	31	0.006578947368421052	26	0.006578947368421052	19	0.006578947368421052	9	0.006578947368421052	6	0.006578947368421052	5	0.006578947368421052	39	0.003654970760233918	34	0.003654970760233918	24	0.003654970760233918	17	0.003654970760233918	15	0.003654970760233918	14	0.003654970760233918	12	0.003654970760233918	8	0.003654970760233918	7	0.003654970760233918	3	0.003654970760233918	2	0.003654970760233918	1	0.003654970760233918	
7	8_ImmigrationEmigration_wedr.txt	29	0.4424889135254989	23	0.20856430155210642	25	0.08716740576496675	8	0.047810421286031045	7	0.04282150776053215	28	0.016213968957871396	6	0.015659645232815964	21	0.01233370288248337	13	0.011225055432372505	35	0.009562084257206208	4	0.008453436807095344	16	0.00789911308203991	12	0.007344789356984479	11	0.006790465631929046	2	0.006236141906873614	31	0.00512749445676275	24	0.00512749445676275	22	0.00512749445676275	33	0.004573170731707317	15	0.004018847006651885	10	0.004018847006651885	9	0.004018847006651885	18	0.0034645232815964525	3	0.0034645232815964525	1	0.0034645232815964525	37	0.00291019955654102	5	0.00291019955654102	39	0.0023558758314855877	32	0.0023558758314855877	27	0.0023558758314855877	20	0.0023558758314855877	17	0.0023558758314855877	38	0.0018015521064301552	36	0.0018015521064301552	19	0.0012472283813747228	14	0.0012472283813747228	0	0.0012472283813747228	34	6.929046563192905E-4	30	6.929046563192905E-4	26	6.929046563192905E-4	
8	9_ImmigrationEmigration_bialem.txt	35	0.3487124463519313	33	0.05686695278969957	21	0.05686695278969957	13	0.043991416309012876	12	0.043991416309012876	7	0.043991416309012876	29	0.03969957081545064	6	0.03540772532188841	8	0.03111587982832618	39	0.02682403433476395	15	0.022532188841201718	17	0.018240343347639486	26	0.013948497854077254	25	0.013948497854077254	16	0.013948497854077254	2	0.013948497854077254	0	0.013948497854077254	38	0.009656652360515022	37	0.009656652360515022	36	0.009656652360515022	34	0.009656652360515022	30	0.009656652360515022	28	0.009656652360515022	27	0.009656652360515022	24	0.009656652360515022	19	0.009656652360515022	32	0.00536480686695279	31	0.00536480686695279	23	0.00536480686695279	22	0.00536480686695279	20	0.00536480686695279	18	0.00536480686695279	14	0.00536480686695279	11	0.00536480686695279	10	0.00536480686695279	9	0.00536480686695279	5	0.00536480686695279	4	0.00536480686695279	3	0.00536480686695279	1	0.00536480686695279	
9	10_ArmamentArmscontrol_forty.txt	22	0.2537128712871287	17	0.0655940594059406	21	0.055693069306930694	38	0.04084158415841584	33	0.04084158415841584	8	0.04084158415841584	3	0.04084158415841584	15	0.03589108910891089	35	0.03094059405940594	29	0.03094059405940594	14	0.03094059405940594	30	0.02103960396039604	25	0.02103960396039604	24	0.02103960396039604	18	0.02103960396039604	13	0.02103960396039604	11	0.02103960396039604	7	0.02103960396039604	39	0.01608910891089109	23	0.01608910891089109	37	0.011138613861386138	36	0.011138613861386138	34	0.011138613861386138	31	0.011138613861386138	28	0.011138613861386138	27	0.011138613861386138	32	0.006188118811881188	26	0.006188118811881188	20	0.006188118811881188	19	0.006188118811881188	16	0.006188118811881188	12	0.006188118811881188	10	0.006188118811881188	9	0.006188118811881188	6	0.006188118811881188	5	0.006188118811881188	4	0.006188118811881188	2	0.006188118811881188	1	0.006188118811881188	0	0.006188118811881188	
