categorizer-lda
wrapper script on mallet and malletmodelcreator
using dataset /home/kacper/dev/categorizer-lda/data/402
trained for 80 topics 
0: 0.7058823529411765	1: 0.9159663865546218	2: 0.957983193277311	5: 0.9831932773109243	7: 0.9915966386554622	10: 0.9915966386554622	2: 0.91596638655462185:0.9831932773109243

------------------------------------------------

banknot.txt	1 1 1 1 1 1 [AccountingBankingMoney]	[AccountingBankingMoney, Dentistry, MarketingSales, Erotica, ManagementLeadership, AustralianOceanianHistory, Development, HistoryofScience, Economics, SoftwareApplicationsEnterpriseSystems]	
 
bank.txt	1 1 1 1 1 1 [AccountingBankingMoney]	[AccountingBankingMoney, Dentistry, MarketingSales, Erotica, ManagementLeadership, Development, AustralianOceanianHistory, Economics, HistoryofScience, InternationalRelations]	
 
pienelektr.txt	0 0 1 1 1 1 [AccountingBankingMoney]	[Dentistry, MarketingSales, AccountingBankingMoney, Erotica, ManagementLeadership, Development, AustralianOceanianHistory, HistoryofScience, InternationalRelations, Economics]	
 
------------------------------------------------

palkiewicz.txt	0 1 1 1 1 1 [AdventureSurvival]	[Erotica, AdventureSurvival, AustralianOceanianHistory, ThrillerMysteryCrime, Medicine, HistoryofScience, ManagementLeadership, Sexuality, Development, Economics]	
 
harcer.txt	0 0 1 1 1 1 [AdventureSurvival]	[FamilyChildHealth, Medicine, AdventureSurvival, Dentistry, Erotica, ManagementLeadership, HistoryofScience, AustralianOceanianHistory, Development, Biology]	
 
czlowiek.txt	0 1 1 1 1 1 [AdventureSurvival]	[ThrillerMysteryCrime, AdventureSurvival, Erotica, AustralianOceanianHistory, ArmamentArmscontrol, ManagementLeadership, HistoryofScience, Development, Economics, MarketingSales]	
 
------------------------------------------------

iiwojnapunicka.txt	1 1 1 1 1 1 [AncientHistory]	[AncientHistory, AustralianOceanianHistory, MiddleEasternHistory, Erotica, ImmigrationEmigration, ManagementLeadership, HistoryofScience, AdventureSurvival, Development, Economics]	
 
mezopotamia.txt	1 1 1 1 1 1 [AncientHistory]	[AncientHistory, MiddleEasternHistory, CookingFoodWine, WorldHistory, ManagementLeadership, Erotica, AustralianOceanianHistory, HistoryofScience, ImmigrationEmigration, Development]	
 
cesarstwozach.txt	1 1 1 1 1 1 [AncientHistory]	[AncientHistory, ImmigrationEmigration, MiddleEasternHistory, Erotica, AustralianOceanianHistory, ManagementLeadership, HistoryofScience, Development, Medicine, ArmamentArmscontrol]	
 
------------------------------------------------

tarcza.txt	1 1 1 1 1 1 [ArmamentArmscontrol]	[ArmamentArmscontrol, AustralianOceanianHistory, Erotica, Development, Economics, ManagementLeadership, SoftwareApplicationsEnterpriseSystems, HistoryofScience, SecurityDefence, MarketingSales]	
 
forty.txt	1 1 1 1 1 1 [ArmamentArmscontrol]	[ArmamentArmscontrol, Erotica, AustralianOceanianHistory, HistoryofScience, ManagementLeadership, Economics, AdventureSurvival, Development, Medicine, MarketingSales]	
 
rosomak.txt	0 1 1 1 1 1 [ArmamentArmscontrol]	[SoftwareApplicationsEnterpriseSystems, ArmamentArmscontrol, OperatingSystems, Erotica, MarketingSales, AustralianOceanianHistory, ManagementLeadership, Development, Economics, HistoryofScience]	
 
------------------------------------------------

atanwojennywaust.txt	1 1 1 1 1 1 [AustralianOceanianHistory]	[AustralianOceanianHistory, NorthAmericanHistory, Erotica, ManagementLeadership, Development, Sexuality, HistoryofScience, MiddleEasternHistory, InternationalRelations, ArmamentArmscontrol]	
 
bomba.txt	0 1 1 1 1 1 [AustralianOceanianHistory]	[Erotica, AustralianOceanianHistory, ManagementLeadership, Sexuality, HistoryofScience, ImmigrationEmigration, Development, Economics, ArmamentArmscontrol, MarketingSales]	
 
koralowawojna.txt	1 1 1 1 1 1 [AustralianOceanianHistory]	[AustralianOceanianHistory, EarthSciences, Erotica, ManagementLeadership, ArmamentArmscontrol, Development, AncientHistory, HistoryofScience, Economics, AdventureSurvival]	
 
------------------------------------------------

biologia.txt	0 1 1 1 1 1 [Biology]	[Genetics, Biology, HistoryofScience, Medicine, Erotica, ManagementLeadership, AustralianOceanianHistory, Economics, Development, MarketingSales]	
 
bionf.txt	1 1 1 1 1 1 [Biology]	[Biology, EarthSciences, HistoryofScience, Medicine, Erotica, ManagementLeadership, AdventureSurvival, AustralianOceanianHistory, Development, MarketingSales]	
 
cyto.txt	1 1 1 1 1 1 [Biology]	[Biology, Genetics, HistoryofScience, Medicine, Erotica, AustralianOceanianHistory, ManagementLeadership, Development, MarketingSales, Economics]	
 
------------------------------------------------

symbol.txt	1 1 1 1 1 1 [Chemistry]	[Chemistry, Development, Erotica, ManagementLeadership, AustralianOceanianHistory, Biology, HistoryofScience, Economics, Medicine, MarketingSales]	
 
chemia.txt	1 1 1 1 1 1 [Chemistry]	[Chemistry, HistoryofScience, Erotica, Development, ManagementLeadership, Biology, Economics, AustralianOceanianHistory, MarketingSales, Medicine]	
 
reakcje.txt	1 1 1 1 1 1 [Chemistry]	[Chemistry, Erotica, Development, ManagementLeadership, AustralianOceanianHistory, HistoryofScience, Economics, Biology, MarketingSales, Medicine]	
 
------------------------------------------------

prawoczlowieka.txt	0 1 1 1 1 1 [CivilHumanRights]	[InternationalRelations, CivilHumanRights, SecurityDefence, HistoryofScience, Sexuality, ManagementLeadership, AustralianOceanianHistory, Erotica, Development, Medicine]	
 
kodeks.txt	0 1 1 1 1 1 [CivilHumanRights]	[RealEstate, CivilHumanRights, Erotica, ManagementLeadership, AustralianOceanianHistory, Medicine, HistoryofScience, Development, MarketingSales, InternationalRelations]	
 
cywilne.txt	1 1 1 1 1 1 [CivilHumanRights]	[CivilHumanRights, InternationalRelations, SecurityDefence, HistoryofScience, ManagementLeadership, Erotica, AustralianOceanianHistory, Development, Sexuality, Medicine]	
 
------------------------------------------------

NigellaLawson.txt	1 1 1 1 1 1 [CookingFoodWine]	[CookingFoodWine, Erotica, ThrillerMysteryCrime, ManagementLeadership, AustralianOceanianHistory, AdventureSurvival, HistoryofScience, Sexuality, Development, ArmamentArmscontrol]	
 
Wino.txt	1 1 1 1 1 1 [CookingFoodWine]	[CookingFoodWine, AncientHistory, WorldHistory, Erotica, ManagementLeadership, HistoryofScience, Economics, Development, AustralianOceanianHistory, MarketingSales]	
 
Książkakucharska.txt	1 1 1 1 1 1 [CookingFoodWine]	[CookingFoodWine, Erotica, ManagementLeadership, AustralianOceanianHistory, Sexuality, Development, HistoryofScience, Economics, Medicine, Dentistry]	
 
------------------------------------------------

protokol.txt	1 1 1 1 1 1 [CryptographySecurity]	[CryptographySecurity, SecurityDefence, HistoryofScience, MarketingSales, Erotica, ManagementLeadership, Medicine, AustralianOceanianHistory, Development, Economics]	
 
asymetrycczny.txt	0 1 1 1 1 1 [CryptographySecurity]	[HistoryofScience, CryptographySecurity, MarketingSales, Erotica, Biology, Medicine, ManagementLeadership, Economics, Development, AustralianOceanianHistory]	
 
------------------------------------------------

aparat.txt	1 1 1 1 1 1 [Dentistry]	[Dentistry, Erotica, MarketingSales, Medicine, ManagementLeadership, AustralianOceanianHistory, HistoryofScience, AdventureSurvival, Development, Sexuality]	
